step,best_bid,best_ask,spread,mid_price,ref_price,num_buy_orders,num_sell_orders,total_orders,num_trades,volume_traded,experiment,experiment_label
18,99.99,100.02,0.03,100.005,100.10863989039848,4891,4973,9864,4,16,low_liquidity,Low Liquidity
19,99.99,100.02,0.03,100.005,100.08136014031543,4884,4971,9855,5,32,low_liquidity,Low Liquidity
20,99.99,100.02,0.03,100.005,100.08588801970204,4870,4970,9840,13,50,low_liquidity,Low Liquidity
21,99.99,100.02,0.03,100.005,100.05257202145421,4870,4963,9833,5,27,low_liquidity,Low Liquidity
22,99.99,100.02,0.03,100.005,100.04956726489831,4867,4962,9829,0,0,low_liquidity,Low Liquidity
23,99.99,100.02,0.03,100.005,100.0112797450483,4865,4962,9827,0,0,low_liquidity,Low Liquidity
24,99.98,100.02,0.04,100.0,100.01115801275012,4859,4961,9820,6,41,low_liquidity,Low Liquidity
25,99.98,100.02,0.04,100.0,100.03482921121163,4859,4958,9817,0,0,low_liquidity,Low Liquidity
26,99.98,100.02,0.04,100.0,100.00461737958861,4849,4956,9805,9,36,low_liquidity,Low Liquidity
27,99.98,100.02,0.04,100.0,100.02129659014422,4846,4955,9801,0,0,low_liquidity,Low Liquidity
28,99.98,100.03,0.05,100.005,100.01757803889745,4844,4943,9787,11,50,low_liquidity,Low Liquidity
29,99.98,100.03,0.05,100.005,100.03699441813724,4842,4942,9784,0,0,low_liquidity,Low Liquidity
30,99.98,100.03,0.05,100.005,100.06359045098226,4841,4940,9781,0,0,low_liquidity,Low Liquidity
31,99.98,100.03,0.05,100.005,100.05930884216819,4837,4940,9777,0,0,low_liquidity,Low Liquidity
32,99.98,100.03,0.05,100.005,100.07684225434193,4832,4937,9769,5,26,low_liquidity,Low Liquidity
33,99.98,100.03,0.05,100.005,100.0474287714135,4829,4936,9765,0,0,low_liquidity,Low Liquidity
34,99.98,100.03,0.05,100.005,100.04784382621071,4827,4935,9762,0,0,low_liquidity,Low Liquidity
35,99.98,100.03,0.05,100.005,100.11189034428565,4826,4934,9760,0,0,low_liquidity,Low Liquidity
36,99.98,100.03,0.05,100.005,100.09671032214408,4825,4923,9748,10,28,low_liquidity,Low Liquidity
37,99.98,100.03,0.05,100.005,100.09932009613875,4823,4923,9746,0,0,low_liquidity,Low Liquidity
38,99.98,100.03,0.05,100.005,100.08605398619652,4822,4921,9743,0,0,low_liquidity,Low Liquidity
39,99.98,100.03,0.05,100.005,100.09602161625877,4823,4917,9740,0,0,low_liquidity,Low Liquidity
40,99.98,100.03,0.05,100.005,100.06833627834762,4817,4917,9734,5,10,low_liquidity,Low Liquidity
41,99.98,100.03,0.05,100.005,100.05927872732225,4815,4917,9732,0,0,low_liquidity,Low Liquidity
42,100.01,100.03,0.02,100.02000000000001,100.06401740733808,4812,4917,9729,0,0,low_liquidity,Low Liquidity
43,100.01,100.03,0.02,100.02000000000001,100.07513469152006,4811,4915,9726,0,0,low_liquidity,Low Liquidity
44,100.01,100.03,0.02,100.02000000000001,100.07666879744727,4810,4909,9719,6,22,low_liquidity,Low Liquidity
45,99.98,100.03,0.05,100.005,100.0584329821805,4806,4907,9713,3,15,low_liquidity,Low Liquidity
46,99.98,100.03,0.05,100.005,100.08060594457939,4804,4905,9709,0,0,low_liquidity,Low Liquidity
47,99.98,100.04,0.06,100.01,100.09414634600907,4802,4899,9701,5,22,low_liquidity,Low Liquidity
48,99.98,100.04,0.06,100.01,100.08856684869794,4800,4889,9689,10,46,low_liquidity,Low Liquidity
49,99.98,100.04,0.06,100.01,100.09027235049726,4798,4887,9685,0,0,low_liquidity,Low Liquidity
50,99.98,100.04,0.06,100.01,100.11617453430293,4786,4887,9673,10,44,low_liquidity,Low Liquidity
51,99.98,100.04,0.06,100.01,100.09668234585388,4784,4887,9671,0,0,low_liquidity,Low Liquidity
52,99.98,100.04,0.06,100.01,100.08853377044048,4783,4876,9659,10,43,low_liquidity,Low Liquidity
53,99.98,100.04,0.06,100.01,100.08178706495201,4782,4873,9655,0,0,low_liquidity,Low Liquidity
54,99.98,100.04,0.06,100.01,100.08204568297373,4772,4871,9643,8,40,low_liquidity,Low Liquidity
55,99.98,100.04,0.06,100.01,100.07502741087207,4767,4872,9639,0,0,low_liquidity,Low Liquidity
56,99.98,100.04,0.06,100.01,100.06272598702797,4765,4871,9636,0,0,low_liquidity,Low Liquidity
57,99.98,100.04,0.06,100.01,100.04786506028688,4762,4868,9630,3,17,low_liquidity,Low Liquidity
58,99.98,100.04,0.06,100.01,100.04717589763092,4760,4866,9626,0,0,low_liquidity,Low Liquidity
59,99.98,100.04,0.06,100.01,100.02163711328447,4757,4865,9622,0,0,low_liquidity,Low Liquidity
60,99.98,100.04,0.06,100.01,100.03374098752884,4756,4862,9618,0,0,low_liquidity,Low Liquidity
61,100.01,100.04,0.03,100.025,100.03653949194879,4755,4860,9615,0,0,low_liquidity,Low Liquidity
62,100.01,100.05,0.04,100.03,100.0368920475814,4755,4856,9611,2,10,low_liquidity,Low Liquidity
63,100.01,100.05,0.04,100.03,100.04932281560909,4753,4851,9604,5,31,low_liquidity,Low Liquidity
64,100.01,100.05,0.04,100.03,100.09112790438874,4752,4848,9600,0,0,low_liquidity,Low Liquidity
65,100.01,100.05,0.04,100.03,100.0805519609235,4750,4846,9596,3,11,low_liquidity,Low Liquidity
66,100.01,100.05,0.04,100.03,100.08462770214021,4750,4843,9593,0,0,low_liquidity,Low Liquidity
67,100.01,100.05,0.04,100.03,100.09760020214303,4749,4841,9590,0,0,low_liquidity,Low Liquidity
68,100.01,100.05,0.04,100.03,100.10624129010128,4747,4837,9584,3,13,low_liquidity,Low Liquidity
69,99.98,100.05,0.07,100.015,100.12581148630316,4745,4834,9579,2,11,low_liquidity,Low Liquidity
70,99.98,100.05,0.07,100.015,100.10997583743688,4744,4827,9571,6,15,low_liquidity,Low Liquidity
71,99.98,100.05,0.07,100.015,100.10122460590333,4742,4818,9560,10,39,low_liquidity,Low Liquidity
72,99.97,100.05,0.08,100.00999999999999,100.09020973989621,4733,4818,9551,7,36,low_liquidity,Low Liquidity
73,99.97,100.06,0.09,100.015,100.11386997452783,4729,4812,9541,7,40,low_liquidity,Low Liquidity
74,99.97,100.06,0.09,100.015,100.07597320887987,4722,4811,9533,5,37,low_liquidity,Low Liquidity
75,99.97,100.06,0.09,100.015,100.12716461969596,4718,4801,9519,11,41,low_liquidity,Low Liquidity
76,99.97,100.06,0.09,100.015,100.10662019035172,4716,4799,9515,0,0,low_liquidity,Low Liquidity
77,99.97,100.06,0.09,100.015,100.09185609557423,4714,4798,9512,0,0,low_liquidity,Low Liquidity
78,99.97,100.06,0.09,100.015,100.05564399918384,4707,4796,9503,5,22,low_liquidity,Low Liquidity
79,99.97,100.06,0.09,100.015,100.01487538732715,4700,4794,9494,6,32,low_liquidity,Low Liquidity
80,99.97,100.06,0.09,100.015,100.04628284713984,4698,4794,9492,0,0,low_liquidity,Low Liquidity
81,99.97,100.06,0.09,100.015,99.99129727556627,4692,4793,9485,6,42,low_liquidity,Low Liquidity
82,99.97,100.06,0.09,100.015,100.00929544254915,4690,4792,9482,0,0,low_liquidity,Low Liquidity
83,99.97,100.04,0.07,100.005,99.97286798469834,4687,4793,9480,0,0,low_liquidity,Low Liquidity
84,99.97,100.06,0.09,100.015,99.99490812004795,4688,4779,9467,10,47,low_liquidity,Low Liquidity
85,99.97,100.07,0.1,100.02,99.97450718348719,4686,4776,9462,3,19,low_liquidity,Low Liquidity
86,99.97,100.07,0.1,100.02,99.95666319318931,4684,4775,9459,0,0,low_liquidity,Low Liquidity
87,99.97,100.07,0.1,100.02,99.94551622919268,4683,4773,9456,0,0,low_liquidity,Low Liquidity
88,99.97,100.07,0.1,100.02,99.94064164742011,4681,4767,9448,5,29,low_liquidity,Low Liquidity
89,99.97,100.07,0.1,100.02,99.95536533308946,4682,4763,9445,0,0,low_liquidity,Low Liquidity
90,99.96,100.07,0.11,100.01499999999999,99.9492457051392,4673,4763,9436,8,45,low_liquidity,Low Liquidity
91,99.96,100.07,0.11,100.01499999999999,99.96251746852303,4671,4755,9426,7,42,low_liquidity,Low Liquidity
92,99.96,100.07,0.11,100.01499999999999,100.01260526150874,4669,4751,9420,4,24,low_liquidity,Low Liquidity
93,99.96,100.07,0.11,100.01499999999999,100.03069718690652,4668,4748,9416,0,0,low_liquidity,Low Liquidity
94,99.96,100.08,0.12,100.02,100.01257258956073,4665,4741,9406,6,19,low_liquidity,Low Liquidity
95,99.98,100.08,0.1,100.03,100.0237211782622,4663,4735,9398,6,37,low_liquidity,Low Liquidity
96,99.98,100.08,0.1,100.03,100.00101282505418,4663,4731,9394,0,0,low_liquidity,Low Liquidity
97,99.96,100.08,0.12,100.02,99.98492098786286,4657,4731,9388,2,10,low_liquidity,Low Liquidity
98,99.96,100.08,0.12,100.02,99.94799825222569,4656,4724,9380,8,43,low_liquidity,Low Liquidity
99,99.96,100.08,0.12,100.02,99.97550676960445,4654,4723,9377,0,0,low_liquidity,Low Liquidity
100,99.96,100.08,0.12,100.02,99.97356466744372,4654,4716,9370,5,20,low_liquidity,Low Liquidity
101,99.97,100.08,0.11,100.025,99.98757181247163,4652,4709,9361,7,36,low_liquidity,Low Liquidity
102,99.97,100.08,0.11,100.025,99.97455647171327,4650,4709,9359,0,0,low_liquidity,Low Liquidity
103,99.97,100.08,0.11,100.025,99.95794720648469,4648,4705,9353,4,13,low_liquidity,Low Liquidity
104,99.97,100.08,0.11,100.025,99.93082735851236,4647,4703,9350,0,0,low_liquidity,Low Liquidity
105,99.97,100.08,0.11,100.025,99.93503869503184,4645,4702,9347,0,0,low_liquidity,Low Liquidity
106,99.97,100.08,0.11,100.025,99.9056503175414,4643,4701,9344,0,0,low_liquidity,Low Liquidity
107,99.97,100.05,0.08,100.00999999999999,99.88303277989851,4640,4700,9340,0,0,low_liquidity,Low Liquidity
108,99.97,100.09,0.12,100.03,99.89445077634699,4639,4694,9333,6,34,low_liquidity,Low Liquidity
109,99.96,100.09,0.13,100.025,99.91062600673837,4631,4693,9324,6,34,low_liquidity,Low Liquidity
110,99.96,100.09,0.13,100.025,99.92717690155507,4629,4682,9311,10,46,low_liquidity,Low Liquidity
111,99.96,100.09,0.13,100.025,99.94893612980275,4626,4671,9297,11,49,low_liquidity,Low Liquidity
112,99.96,100.09,0.13,100.025,99.96192963046259,4626,4667,9293,0,0,low_liquidity,Low Liquidity
113,99.96,100.09,0.13,100.025,99.94433787701493,4618,4664,9282,8,37,low_liquidity,Low Liquidity
114,99.96,100.1,0.14,100.03,99.94432031404777,4618,4658,9276,4,27,low_liquidity,Low Liquidity
115,99.96,100.1,0.14,100.03,99.93381661770466,4618,4645,9263,11,42,low_liquidity,Low Liquidity
116,99.96,100.1,0.14,100.03,99.92118224368069,4617,4642,9259,0,0,low_liquidity,Low Liquidity
117,99.96,100.1,0.14,100.03,99.93773272665499,4615,4640,9255,0,0,low_liquidity,Low Liquidity
118,99.96,100.1,0.14,100.03,99.95911758930635,4615,4637,9252,0,0,low_liquidity,Low Liquidity
119,99.96,100.1,0.14,100.03,99.95808848651691,4614,4635,9249,2,9,low_liquidity,Low Liquidity
120,99.96,100.1,0.14,100.03,99.94078599391251,4613,4634,9247,0,0,low_liquidity,Low Liquidity
121,99.96,100.1,0.14,100.03,99.9221455923995,4611,4632,9243,0,0,low_liquidity,Low Liquidity
122,99.96,100.1,0.14,100.03,99.9492662784952,4611,4629,9240,0,0,low_liquidity,Low Liquidity
123,99.96,100.07,0.11,100.01499999999999,99.94795966443326,4609,4628,9237,0,0,low_liquidity,Low Liquidity
124,99.96,100.07,0.11,100.01499999999999,99.94120099363488,4607,4626,9233,0,0,low_liquidity,Low Liquidity
125,99.96,100.07,0.11,100.01499999999999,99.94127100212208,4606,4624,9230,0,0,low_liquidity,Low Liquidity
126,99.96,100.07,0.11,100.01499999999999,99.95086671642503,4604,4622,9226,0,0,low_liquidity,Low Liquidity
127,99.96,99.99,0.03,99.975,99.94545438172517,4602,4620,9222,0,0,low_liquidity,Low Liquidity
128,99.96,99.99,0.03,99.975,99.92809558324903,4601,4618,9219,0,0,low_liquidity,Low Liquidity
129,99.96,99.99,0.03,99.975,99.95364046679609,4599,4617,9216,0,0,low_liquidity,Low Liquidity
130,99.96,99.99,0.03,99.975,99.96051469498192,4598,4614,9212,0,0,low_liquidity,Low Liquidity
131,99.96,99.99,0.03,99.975,99.94874175262348,4593,4612,9205,4,15,low_liquidity,Low Liquidity
132,99.96,99.99,0.03,99.975,99.94160306936661,4591,4611,9202,0,0,low_liquidity,Low Liquidity
133,99.96,99.99,0.03,99.975,99.93673258924444,4581,4610,9191,10,47,low_liquidity,Low Liquidity
134,99.96,99.98,0.02,99.97,99.94584951785669,4577,4608,9185,4,23,low_liquidity,Low Liquidity
135,99.96,99.98,0.02,99.97,99.91086863199783,4577,4605,9182,0,0,low_liquidity,Low Liquidity
136,99.96,100.1,0.14,100.03,99.9184065613762,4574,4596,9170,9,40,low_liquidity,Low Liquidity
137,99.95,100.1,0.15,100.025,99.96489469804686,4568,4592,9160,7,33,low_liquidity,Low Liquidity
138,99.95,100.1,0.15,100.025,99.974639809431,4566,4592,9158,0,0,low_liquidity,Low Liquidity
139,99.95,100.1,0.15,100.025,99.95557930045575,4565,4589,9154,0,0,low_liquidity,Low Liquidity
140,99.95,100.1,0.15,100.025,99.97800290573039,4565,4586,9151,0,0,low_liquidity,Low Liquidity
141,99.95,100.09,0.14,100.02000000000001,99.97395590331546,4561,4586,9147,0,0,low_liquidity,Low Liquidity
142,99.95,100.1,0.15,100.025,99.96581008261593,4558,4578,9136,8,38,low_liquidity,Low Liquidity
143,99.95,100.11,0.16,100.03,99.94678588707363,4557,4568,9125,10,48,low_liquidity,Low Liquidity
144,99.95,100.07,0.12,100.00999999999999,99.91457652506834,4547,4567,9114,8,33,low_liquidity,Low Liquidity
145,99.95,100.07,0.12,100.00999999999999,99.89051901989656,4547,4564,9111,0,0,low_liquidity,Low Liquidity
146,99.95,100.11,0.16,100.03,99.90917300926948,4545,4558,9103,5,29,low_liquidity,Low Liquidity
147,99.95,100.11,0.16,100.03,99.91094602608234,4537,4557,9094,8,40,low_liquidity,Low Liquidity
148,99.95,100.11,0.16,100.03,99.90666913517441,4536,4554,9090,0,0,low_liquidity,Low Liquidity
149,99.95,100.11,0.16,100.03,99.92203977693823,4535,4551,9086,0,0,low_liquidity,Low Liquidity
150,99.95,99.96,0.01,99.955,99.90624781514074,4533,4549,9082,0,0,low_liquidity,Low Liquidity
151,99.95,99.96,0.01,99.955,99.90676951496883,4526,4547,9073,7,33,low_liquidity,Low Liquidity
152,99.95,99.96,0.01,99.955,99.86953064453142,4524,4546,9070,0,0,low_liquidity,Low Liquidity
153,99.95,99.96,0.01,99.955,99.86301213592003,4524,4542,9066,1,3,low_liquidity,Low Liquidity
154,99.95,99.96,0.01,99.955,99.84912202556453,4524,4538,9062,0,0,low_liquidity,Low Liquidity
155,99.95,99.96,0.01,99.955,99.84765228010507,4523,4535,9058,0,0,low_liquidity,Low Liquidity
156,99.95,99.96,0.01,99.955,99.87168646869088,4521,4534,9055,0,0,low_liquidity,Low Liquidity
157,99.95,99.96,0.01,99.955,99.86930831628923,4520,4531,9051,0,0,low_liquidity,Low Liquidity
158,99.95,99.96,0.01,99.955,99.86302853630713,4520,4527,9047,0,0,low_liquidity,Low Liquidity
159,99.95,99.96,0.01,99.955,99.84644659889838,4510,4528,9038,6,14,low_liquidity,Low Liquidity
160,99.95,100.02,0.07,99.985,99.83086248271898,4508,4524,9032,4,22,low_liquidity,Low Liquidity
161,99.95,100.02,0.07,99.985,99.84449233653396,4505,4521,9026,2,8,low_liquidity,Low Liquidity
162,99.95,99.98,0.03,99.965,99.84500019106709,4503,4520,9023,0,0,low_liquidity,Low Liquidity
163,99.95,100.11,0.16,100.03,99.81510536541815,4502,4509,9011,9,42,low_liquidity,Low Liquidity
164,99.95,100.11,0.16,100.03,99.82446934653862,4502,4506,9008,0,0,low_liquidity,Low Liquidity
165,99.94,100.11,0.17,100.025,99.82170607672046,4495,4503,8998,8,31,low_liquidity,Low Liquidity
166,99.94,100.11,0.17,100.025,99.85310409053325,4492,4503,8995,0,0,low_liquidity,Low Liquidity
167,99.94,100.11,0.17,100.025,99.857554463928,4491,4501,8992,0,0,low_liquidity,Low Liquidity
168,99.94,100.11,0.17,100.025,99.89394095279346,4489,4498,8987,2,9,low_liquidity,Low Liquidity
169,99.94,99.99,0.05,99.965,99.89719005025904,4487,4496,8983,0,0,low_liquidity,Low Liquidity
170,99.94,99.99,0.05,99.965,99.8854552673891,4483,4493,8976,4,19,low_liquidity,Low Liquidity
171,99.94,99.99,0.05,99.965,99.88282777474802,4482,4491,8973,0,0,low_liquidity,Low Liquidity
172,99.94,100.11,0.17,100.025,99.86482863813609,4482,4479,8961,12,48,low_liquidity,Low Liquidity
173,99.94,100.11,0.17,100.025,99.92188813514325,4479,4475,8954,3,20,low_liquidity,Low Liquidity
174,99.94,100.11,0.17,100.025,99.90514998126035,4479,4470,8949,3,18,low_liquidity,Low Liquidity
175,99.94,100.11,0.17,100.025,99.91688675475677,4479,4462,8941,6,26,low_liquidity,Low Liquidity
176,99.94,100.11,0.17,100.025,99.90705558633867,4479,4460,8939,0,0,low_liquidity,Low Liquidity
177,99.94,100.11,0.17,100.025,99.90053178845626,4479,4457,8936,0,0,low_liquidity,Low Liquidity
178,99.94,100.12,0.18,100.03,99.91944474062043,4479,4446,8925,11,50,low_liquidity,Low Liquidity
179,99.94,100.12,0.18,100.03,99.92785918813269,4477,4444,8921,0,0,low_liquidity,Low Liquidity
180,99.94,100.12,0.18,100.03,99.94801163192142,4477,4433,8910,10,40,low_liquidity,Low Liquidity
181,99.94,100.12,0.18,100.03,99.97693227065255,4470,4432,8902,5,25,low_liquidity,Low Liquidity
182,99.94,100.12,0.18,100.03,99.96254717204202,4468,4430,8898,3,17,low_liquidity,Low Liquidity
183,99.94,100.12,0.18,100.03,99.99229804850069,4469,4420,8889,8,45,low_liquidity,Low Liquidity
184,99.94,100.13,0.19,100.035,100.00885875619349,4468,4412,8880,6,33,low_liquidity,Low Liquidity
185,99.94,100.13,0.19,100.035,100.0377677166809,4466,4410,8876,0,0,low_liquidity,Low Liquidity
186,99.94,100.13,0.19,100.035,100.0220329922563,4463,4406,8869,4,16,low_liquidity,Low Liquidity
187,99.94,100.13,0.19,100.035,100.03888237712674,4461,4404,8865,0,0,low_liquidity,Low Liquidity
188,99.94,100.13,0.19,100.035,99.99682212666914,4459,4403,8862,0,0,low_liquidity,Low Liquidity
189,99.94,100.13,0.19,100.035,100.01334954537876,4457,4401,8858,0,0,low_liquidity,Low Liquidity
190,99.94,100.13,0.19,100.035,99.9870767116976,4453,4401,8854,0,0,low_liquidity,Low Liquidity
191,99.94,100.13,0.19,100.035,99.95989951031164,4448,4399,8847,5,28,low_liquidity,Low Liquidity
192,99.94,100.13,0.19,100.035,99.98593864110117,4445,4398,8843,0,0,low_liquidity,Low Liquidity
193,99.94,100.13,0.19,100.035,99.98100365899933,4444,4395,8839,0,0,low_liquidity,Low Liquidity
194,99.94,100.13,0.19,100.035,99.98515487865092,4443,4387,8830,6,27,low_liquidity,Low Liquidity
195,99.94,100.13,0.19,100.035,99.96645720503972,4441,4380,8821,7,32,low_liquidity,Low Liquidity
196,99.93,100.13,0.2,100.03,99.94427629427138,4435,4379,8814,5,27,low_liquidity,Low Liquidity
197,99.93,100.13,0.2,100.03,99.95031348331983,4432,4379,8811,0,0,low_liquidity,Low Liquidity
198,99.93,100.14,0.21,100.035,99.98529133594222,4430,4371,8801,7,23,low_liquidity,Low Liquidity
199,99.93,100.14,0.21,100.035,99.95530292529271,4428,4367,8795,3,12,low_liquidity,Low Liquidity
200,99.93,100.14,0.21,100.035,99.9446476591831,4425,4366,8791,0,0,low_liquidity,Low Liquidity
201,99.93,100.14,0.21,100.035,99.93082708971461,4426,4360,8786,2,15,low_liquidity,Low Liquidity
202,99.93,100.09,0.16,100.01,99.92876510909977,4422,4361,8783,0,0,low_liquidity,Low Liquidity
203,99.93,100.09,0.16,100.01,99.9247449225973,4420,4359,8779,0,0,low_liquidity,Low Liquidity
204,99.93,100.09,0.16,100.01,99.92820002552853,4419,4357,8776,0,0,low_liquidity,Low Liquidity
205,99.93,100.09,0.16,100.01,99.94020657871484,4419,4354,8773,0,0,low_liquidity,Low Liquidity
206,99.93,100.09,0.16,100.01,99.99145494075934,4417,4353,8770,0,0,low_liquidity,Low Liquidity
207,99.93,100.09,0.16,100.01,99.96924684029393,4405,4352,8757,11,50,low_liquidity,Low Liquidity
208,99.93,100.09,0.16,100.01,99.97927759612497,4403,4350,8753,0,0,low_liquidity,Low Liquidity
209,99.93,100.09,0.16,100.01,99.96605166997651,4400,4349,8749,0,0,low_liquidity,Low Liquidity
210,99.93,100.09,0.16,100.01,99.94914321812504,4400,4345,8745,0,0,low_liquidity,Low Liquidity
211,99.93,100.09,0.16,100.01,99.91663529995354,4389,4345,8734,9,43,low_liquidity,Low Liquidity
212,99.93,100.14,0.21,100.035,99.94826604822194,4387,4341,8728,4,32,low_liquidity,Low Liquidity
213,99.93,100.14,0.21,100.035,99.9591564732047,4380,4339,8719,6,27,low_liquidity,Low Liquidity
214,99.93,100.14,0.21,100.035,99.97011783134359,4381,4326,8707,8,44,low_liquidity,Low Liquidity
215,99.92,100.14,0.22,100.03,99.96249329637807,4374,4323,8697,7,32,low_liquidity,Low Liquidity
216,99.92,100.14,0.22,100.03,99.95508099529559,4372,4323,8695,0,0,low_liquidity,Low Liquidity
217,99.94,100.14,0.2,100.03999999999999,99.95093566153014,4370,4321,8691,0,0,low_liquidity,Low Liquidity
218,99.94,100.13,0.19,100.035,99.9665453465552,4368,4319,8687,0,0,low_liquidity,Low Liquidity
219,99.94,100.13,0.19,100.035,99.96473907956924,4367,4316,8683,0,0,low_liquidity,Low Liquidity
220,99.94,100.13,0.19,100.035,99.9581441511797,4366,4314,8680,0,0,low_liquidity,Low Liquidity
221,99.94,100.14,0.2,100.03999999999999,99.9724976840032,4365,4302,8667,10,42,low_liquidity,Low Liquidity
222,99.92,100.14,0.22,100.03,100.00624077109215,4363,4299,8662,2,14,low_liquidity,Low Liquidity
223,99.92,100.14,0.22,100.03,99.99594048734721,4362,4296,8658,0,0,low_liquidity,Low Liquidity
224,99.92,100.14,0.22,100.03,100.00673859698801,4360,4287,8647,7,27,low_liquidity,Low Liquidity
225,99.92,100.14,0.22,100.03,99.99213605657994,4356,4282,8638,6,38,low_liquidity,Low Liquidity
226,99.92,100.14,0.22,100.03,100.00793254756168,4355,4280,8635,0,0,low_liquidity,Low Liquidity
227,99.92,100.02,0.1,99.97,100.00857951416133,4346,4279,8625,8,44,low_liquidity,Low Liquidity
228,99.99,100.02,0.03,100.005,100.02043153744893,4344,4277,8621,0,0,low_liquidity,Low Liquidity
229,99.92,100.02,0.1,99.97,100.01258059599027,4336,4275,8611,7,35,low_liquidity,Low Liquidity
230,99.94,100.15,0.21,100.045,100.03702327288761,4334,4269,8603,6,29,low_liquidity,Low Liquidity
231,99.99,100.15,0.16,100.07,100.04664246823629,4333,4266,8599,0,0,low_liquidity,Low Liquidity
232,99.99,100.15,0.16,100.07,100.10004308900578,4333,4262,8595,0,0,low_liquidity,Low Liquidity
233,99.99,100.15,0.16,100.07,100.12975054814153,4331,4262,8593,0,0,low_liquidity,Low Liquidity
234,99.99,100.15,0.16,100.07,100.11301885190296,4329,4262,8591,0,0,low_liquidity,Low Liquidity
235,99.92,100.15,0.23,100.035,100.1088387945119,4325,4260,8585,4,26,low_liquidity,Low Liquidity
236,100.04,100.15,0.11,100.095,100.11424919885586,4325,4256,8581,0,0,low_liquidity,Low Liquidity
237,99.91,100.15,0.24,100.03,100.09910097660759,4313,4256,8569,9,49,low_liquidity,Low Liquidity
238,99.91,100.15,0.24,100.03,100.07745430652793,4313,4250,8563,4,17,low_liquidity,Low Liquidity
239,99.91,100.15,0.24,100.03,100.07761806808693,4311,4249,8560,0,0,low_liquidity,Low Liquidity
240,99.91,100.06,0.15,99.985,100.0403972485458,4307,4250,8557,0,0,low_liquidity,Low Liquidity
241,99.91,100.15,0.24,100.03,100.04934678915146,4306,4242,8548,5,22,low_liquidity,Low Liquidity
242,99.91,100.15,0.24,100.03,100.05074978272862,4303,4243,8546,0,0,low_liquidity,Low Liquidity
243,99.91,100.15,0.24,100.03,100.05755515223646,4303,4239,8542,0,0,low_liquidity,Low Liquidity
244,99.91,100.11,0.2,100.00999999999999,100.06718253965354,4291,4237,8528,11,46,low_liquidity,Low Liquidity
245,99.96,100.11,0.15,100.035,100.06235071469867,4288,4237,8525,0,0,low_liquidity,Low Liquidity
246,99.96,100.11,0.15,100.035,100.0616743104591,4284,4237,8521,0,0,low_liquidity,Low Liquidity
247,99.96,100.08,0.12,100.02,100.05325718416822,4283,4236,8519,0,0,low_liquidity,Low Liquidity
248,99.96,100.15,0.19,100.055,100.03248821218881,4281,4230,8511,6,24,low_liquidity,Low Liquidity
249,99.96,100.15,0.19,100.055,100.0273977012389,4280,4220,8500,8,35,low_liquidity,Low Liquidity
250,99.96,100.15,0.19,100.055,100.01937560169158,4280,4216,8496,0,0,low_liquidity,Low Liquidity
251,99.91,100.12,0.21,100.015,100.0211352119897,4272,4215,8487,6,26,low_liquidity,Low Liquidity
252,99.91,100.15,0.24,100.03,100.03215901510896,4268,4208,8476,8,21,low_liquidity,Low Liquidity
253,99.91,100.15,0.24,100.03,100.02048137170299,4266,4207,8473,0,0,low_liquidity,Low Liquidity
254,99.91,100.08,0.17,99.995,100.02209226802381,4258,4207,8465,5,26,low_liquidity,Low Liquidity
255,99.9,100.08,0.18,99.99000000000001,100.00798719620491,4250,4204,8454,9,49,low_liquidity,Low Liquidity
