step,best_bid,best_ask,spread,mid_price,ref_price,num_buy_orders,num_sell_orders,total_orders,num_trades,volume_traded,experiment,experiment_label
26,100.0,100.0,0.0,100.0,100.07294831794782,69850,30029,99879,6,27,buyer_heavy,Buyer-Heavy (70%)
27,100.0,100.0,0.0,100.0,100.05080192332194,69839,30031,99870,8,41,buyer_heavy,Buyer-Heavy (70%)
28,100.0,100.0,0.0,100.0,100.06233275254708,69837,30021,99858,11,52,buyer_heavy,Buyer-Heavy (70%)
29,100.0,100.0,0.0,100.0,100.07840657124731,69835,30020,99855,2,6,buyer_heavy,Buyer-Heavy (70%)
30,100.0,100.0,0.0,100.0,100.09130842415057,69835,30019,99854,0,0,buyer_heavy,Buyer-Heavy (70%)
31,100.0,100.0,0.0,100.0,100.07294510955548,69834,30017,99851,2,7,buyer_heavy,Buyer-Heavy (70%)
32,100.0,100.01,0.01,100.005,100.04119029621683,69831,30012,99843,7,32,buyer_heavy,Buyer-Heavy (70%)
33,100.0,100.01,0.01,100.005,100.06457591567217,69830,30010,99840,1,5,buyer_heavy,Buyer-Heavy (70%)
34,100.0,100.01,0.01,100.005,100.07740053314232,69830,30002,99832,8,42,buyer_heavy,Buyer-Heavy (70%)
35,100.0,100.01,0.01,100.005,100.02597424246132,69831,30000,99831,0,0,buyer_heavy,Buyer-Heavy (70%)
36,100.0,100.01,0.01,100.005,100.05190871568779,69828,29998,99826,3,10,buyer_heavy,Buyer-Heavy (70%)
37,100.0,100.01,0.01,100.005,100.04939297191305,69827,29997,99824,0,0,buyer_heavy,Buyer-Heavy (70%)
38,100.0,100.01,0.01,100.005,100.03399511939382,69823,29996,99819,4,12,buyer_heavy,Buyer-Heavy (70%)
39,100.0,100.01,0.01,100.005,100.03855110971463,69821,29987,99808,11,41,buyer_heavy,Buyer-Heavy (70%)
40,100.0,100.01,0.01,100.005,100.04283298324528,69817,29989,99806,1,1,buyer_heavy,Buyer-Heavy (70%)
41,100.0,100.01,0.01,100.005,100.05890960990912,69817,29987,99804,0,0,buyer_heavy,Buyer-Heavy (70%)
42,100.0,100.01,0.01,100.005,100.07362468131888,69815,29988,99803,0,0,buyer_heavy,Buyer-Heavy (70%)
43,100.0,100.01,0.01,100.005,100.07915542135518,69809,29990,99799,4,18,buyer_heavy,Buyer-Heavy (70%)
44,100.0,100.01,0.01,100.005,100.07872870593506,69800,29991,99791,7,27,buyer_heavy,Buyer-Heavy (70%)
45,100.0,100.01,0.01,100.005,100.03803375244917,69797,29986,99783,7,35,buyer_heavy,Buyer-Heavy (70%)
46,100.0,100.01,0.01,100.005,100.04629087172671,69797,29986,99783,0,0,buyer_heavy,Buyer-Heavy (70%)
47,100.0,100.01,0.01,100.005,100.05707651163546,69795,29986,99781,0,0,buyer_heavy,Buyer-Heavy (70%)
48,100.0,100.01,0.01,100.005,100.09032578956392,69794,29983,99777,3,11,buyer_heavy,Buyer-Heavy (70%)
49,100.0,100.01,0.01,100.005,100.0902810326365,69795,29980,99775,0,0,buyer_heavy,Buyer-Heavy (70%)
50,100.0,100.01,0.01,100.005,100.05056437243792,69796,29975,99771,3,18,buyer_heavy,Buyer-Heavy (70%)
51,100.0,100.01,0.01,100.005,100.05493416347463,69791,29976,99767,4,20,buyer_heavy,Buyer-Heavy (70%)
52,100.0,100.01,0.01,100.005,100.04972976180717,69789,29974,99763,3,18,buyer_heavy,Buyer-Heavy (70%)
53,100.0,100.01,0.01,100.005,100.08077032758462,69785,29975,99760,2,11,buyer_heavy,Buyer-Heavy (70%)
54,100.0,100.01,0.01,100.005,100.12223824299609,69785,29970,99755,5,27,buyer_heavy,Buyer-Heavy (70%)
55,100.0,100.01,0.01,100.005,100.11597351525246,69775,29970,99745,9,40,buyer_heavy,Buyer-Heavy (70%)
56,100.0,100.01,0.01,100.005,100.0971295188033,69766,29966,99732,12,51,buyer_heavy,Buyer-Heavy (70%)
57,100.0,100.01,0.01,100.005,100.11574287404851,69763,29964,99727,3,10,buyer_heavy,Buyer-Heavy (70%)
58,100.0,100.01,0.01,100.005,100.12172628535933,69762,29959,99721,5,23,buyer_heavy,Buyer-Heavy (70%)
59,100.0,100.01,0.01,100.005,100.10573697791482,69759,29953,99712,9,38,buyer_heavy,Buyer-Heavy (70%)
60,100.0,100.01,0.01,100.005,100.10358125469004,69757,29952,99709,2,8,buyer_heavy,Buyer-Heavy (70%)
61,100.0,100.01,0.01,100.005,100.16135800487888,69755,29951,99706,5,16,buyer_heavy,Buyer-Heavy (70%)
62,100.0,100.01,0.01,100.005,100.1577093713405,69754,29943,99697,8,53,buyer_heavy,Buyer-Heavy (70%)
63,100.0,100.01,0.01,100.005,100.12228024968654,69755,29935,99690,7,36,buyer_heavy,Buyer-Heavy (70%)
64,100.0,100.01,0.01,100.005,100.13009335404507,69755,29934,99689,0,0,buyer_heavy,Buyer-Heavy (70%)
65,100.0,100.01,0.01,100.005,100.12361476989713,69754,29933,99687,0,0,buyer_heavy,Buyer-Heavy (70%)
66,100.0,100.01,0.01,100.005,100.13597745709764,69751,29933,99684,1,2,buyer_heavy,Buyer-Heavy (70%)
67,100.0,100.01,0.01,100.005,100.11516536844567,69749,29924,99673,11,43,buyer_heavy,Buyer-Heavy (70%)
68,100.0,100.01,0.01,100.005,100.13917712172518,69747,29920,99667,5,21,buyer_heavy,Buyer-Heavy (70%)
69,100.0,100.01,0.01,100.005,100.12394568614465,69743,29918,99661,5,26,buyer_heavy,Buyer-Heavy (70%)
70,100.0,100.01,0.01,100.005,100.13680385379432,69742,29916,99658,2,9,buyer_heavy,Buyer-Heavy (70%)
71,100.0,100.01,0.01,100.005,100.1311880295535,69741,29904,99645,12,54,buyer_heavy,Buyer-Heavy (70%)
72,100.0,100.01,0.01,100.005,100.09706303340532,69739,29892,99631,13,49,buyer_heavy,Buyer-Heavy (70%)
73,100.0,100.01,0.01,100.005,100.0633052483988,69737,29888,99625,6,45,buyer_heavy,Buyer-Heavy (70%)
74,100.0,100.01,0.01,100.005,100.04835786536295,69734,29887,99621,2,10,buyer_heavy,Buyer-Heavy (70%)
75,100.0,100.01,0.01,100.005,100.10767756865161,69732,29881,99613,8,41,buyer_heavy,Buyer-Heavy (70%)
76,100.0,100.01,0.01,100.005,100.10996514196704,69731,29881,99612,0,0,buyer_heavy,Buyer-Heavy (70%)
77,100.0,100.01,0.01,100.005,100.11295133908202,69730,29876,99606,5,14,buyer_heavy,Buyer-Heavy (70%)
78,100.0,100.01,0.01,100.005,100.09470018904206,69725,29876,99601,5,22,buyer_heavy,Buyer-Heavy (70%)
79,100.0,100.01,0.01,100.005,100.05652041044611,69725,29865,99590,10,40,buyer_heavy,Buyer-Heavy (70%)
80,100.0,100.01,0.01,100.005,100.04582361161289,69722,29861,99583,6,33,buyer_heavy,Buyer-Heavy (70%)
81,100.0,100.01,0.01,100.005,100.05995611435199,69722,29862,99584,0,0,buyer_heavy,Buyer-Heavy (70%)
82,100.0,100.01,0.01,100.005,100.08557258247245,69714,29860,99574,9,50,buyer_heavy,Buyer-Heavy (70%)
83,100.0,100.01,0.01,100.005,100.09928164239454,69713,29849,99562,11,28,buyer_heavy,Buyer-Heavy (70%)
84,100.0,100.02,0.02,100.00999999999999,100.07472372827979,69712,29836,99548,14,56,buyer_heavy,Buyer-Heavy (70%)
85,100.01,100.02,0.01,100.015,100.06616550313494,69709,29828,99537,10,29,buyer_heavy,Buyer-Heavy (70%)
86,100.01,100.02,0.01,100.015,100.0747867657528,69711,29818,99529,7,40,buyer_heavy,Buyer-Heavy (70%)
87,100.0,100.02,0.02,100.00999999999999,100.11363395856178,69700,29816,99516,12,52,buyer_heavy,Buyer-Heavy (70%)
88,100.0,100.02,0.02,100.00999999999999,100.0964673922199,69700,29814,99514,0,0,buyer_heavy,Buyer-Heavy (70%)
89,100.0,100.02,0.02,100.00999999999999,100.08680347159083,69695,29814,99509,3,12,buyer_heavy,Buyer-Heavy (70%)
90,100.0,100.02,0.02,100.00999999999999,100.07608028574651,69693,29813,99506,2,6,buyer_heavy,Buyer-Heavy (70%)
91,100.01,100.02,0.01,100.015,100.06964502408744,69693,29809,99502,2,6,buyer_heavy,Buyer-Heavy (70%)
92,100.01,100.02,0.01,100.015,100.04484069439363,69691,29809,99500,0,0,buyer_heavy,Buyer-Heavy (70%)
93,100.01,100.02,0.01,100.015,100.04788767776658,69691,29808,99499,0,0,buyer_heavy,Buyer-Heavy (70%)
94,100.01,100.02,0.01,100.015,100.08112197987825,69691,29808,99499,0,0,buyer_heavy,Buyer-Heavy (70%)
95,100.01,100.02,0.01,100.015,100.09617762827676,69690,29807,99497,0,0,buyer_heavy,Buyer-Heavy (70%)
96,100.01,100.02,0.01,100.015,100.11480584570101,69689,29798,99487,9,34,buyer_heavy,Buyer-Heavy (70%)
97,100.0,100.02,0.02,100.00999999999999,100.08482984274366,69683,29796,99479,7,36,buyer_heavy,Buyer-Heavy (70%)
98,100.0,100.02,0.02,100.00999999999999,100.0974429904338,69681,29791,99472,8,41,buyer_heavy,Buyer-Heavy (70%)
99,100.0,100.02,0.02,100.00999999999999,100.0854754887839,69677,29783,99460,12,54,buyer_heavy,Buyer-Heavy (70%)
100,100.0,100.02,0.02,100.00999999999999,100.10249162653268,69676,29782,99458,0,0,buyer_heavy,Buyer-Heavy (70%)
101,100.0,100.02,0.02,100.00999999999999,100.11051569504504,69676,29779,99455,1,1,buyer_heavy,Buyer-Heavy (70%)
102,100.0,100.02,0.02,100.00999999999999,100.12018913895496,69674,29776,99450,4,10,buyer_heavy,Buyer-Heavy (70%)
103,100.0,100.02,0.02,100.00999999999999,100.11731895343232,69667,29776,99443,6,24,buyer_heavy,Buyer-Heavy (70%)
104,100.0,100.02,0.02,100.00999999999999,100.11648356819427,69665,29767,99432,10,47,buyer_heavy,Buyer-Heavy (70%)
105,100.0,100.02,0.02,100.00999999999999,100.10333864678708,69662,29767,99429,1,5,buyer_heavy,Buyer-Heavy (70%)
106,100.0,100.02,0.02,100.00999999999999,100.08792213724128,69650,29766,99416,13,59,buyer_heavy,Buyer-Heavy (70%)
107,100.0,100.02,0.02,100.00999999999999,100.10602330100464,69649,29758,99407,8,37,buyer_heavy,Buyer-Heavy (70%)
108,100.0,100.02,0.02,100.00999999999999,100.12427631783349,69650,29755,99405,1,1,buyer_heavy,Buyer-Heavy (70%)
109,100.0,100.02,0.02,100.00999999999999,100.15842165790679,69649,29753,99402,1,1,buyer_heavy,Buyer-Heavy (70%)
110,100.0,100.02,0.02,100.00999999999999,100.15698551030027,69646,29753,99399,4,27,buyer_heavy,Buyer-Heavy (70%)
111,100.0,100.02,0.02,100.00999999999999,100.13076562941401,69645,29749,99394,3,9,buyer_heavy,Buyer-Heavy (70%)
112,100.0,100.02,0.02,100.00999999999999,100.14739386791278,69644,29744,99388,6,27,buyer_heavy,Buyer-Heavy (70%)
113,100.0,100.02,0.02,100.00999999999999,100.13377090995873,69642,29744,99386,1,1,buyer_heavy,Buyer-Heavy (70%)
114,100.0,100.02,0.02,100.00999999999999,100.11884236664088,69636,29737,99373,12,46,buyer_heavy,Buyer-Heavy (70%)
115,100.0,100.02,0.02,100.00999999999999,100.13525233323506,69634,29736,99370,2,14,buyer_heavy,Buyer-Heavy (70%)
116,100.0,100.02,0.02,100.00999999999999,100.1322644218335,69632,29728,99360,10,44,buyer_heavy,Buyer-Heavy (70%)
117,100.0,100.02,0.02,100.00999999999999,100.13471399266157,69629,29724,99353,6,20,buyer_heavy,Buyer-Heavy (70%)
118,100.0,100.02,0.02,100.00999999999999,100.13366745258607,69625,29726,99351,0,0,buyer_heavy,Buyer-Heavy (70%)
119,100.01,100.02,0.01,100.015,100.13209921648567,69623,29724,99347,3,9,buyer_heavy,Buyer-Heavy (70%)
120,100.01,100.02,0.01,100.015,100.10947771589217,69619,29719,99338,7,23,buyer_heavy,Buyer-Heavy (70%)
121,100.01,100.02,0.01,100.015,100.08511325321355,69619,29713,99332,6,28,buyer_heavy,Buyer-Heavy (70%)
122,100.01,100.02,0.01,100.015,100.077172182493,69620,29707,99327,5,30,buyer_heavy,Buyer-Heavy (70%)
123,100.0,100.02,0.02,100.00999999999999,100.05093633465322,69614,29708,99322,6,31,buyer_heavy,Buyer-Heavy (70%)
124,100.0,100.02,0.02,100.00999999999999,100.00854528705061,69613,29707,99320,0,0,buyer_heavy,Buyer-Heavy (70%)
125,100.0,100.02,0.02,100.00999999999999,100.02085391092388,69612,29705,99317,3,11,buyer_heavy,Buyer-Heavy (70%)
126,100.0,100.02,0.02,100.00999999999999,100.0166992677345,69613,29704,99317,0,0,buyer_heavy,Buyer-Heavy (70%)
127,100.0,100.02,0.02,100.00999999999999,100.0211292120379,69612,29704,99316,0,0,buyer_heavy,Buyer-Heavy (70%)
128,100.0,100.02,0.02,100.00999999999999,100.02608314800632,69604,29707,99311,6,19,buyer_heavy,Buyer-Heavy (70%)
129,100.0,100.02,0.02,100.00999999999999,99.99478975585008,69605,29706,99311,0,0,buyer_heavy,Buyer-Heavy (70%)
130,100.0,100.02,0.02,100.00999999999999,100.00203139495864,69604,29706,99310,0,0,buyer_heavy,Buyer-Heavy (70%)
131,100.0,100.02,0.02,100.00999999999999,100.0332446844787,69604,29705,99309,0,0,buyer_heavy,Buyer-Heavy (70%)
132,100.0,100.02,0.02,100.00999999999999,100.03233774317536,69604,29705,99309,0,0,buyer_heavy,Buyer-Heavy (70%)
133,100.0,100.02,0.02,100.00999999999999,100.01596951767146,69603,29706,99309,0,0,buyer_heavy,Buyer-Heavy (70%)
134,100.0,100.02,0.02,100.00999999999999,100.02079449641269,69601,29706,99307,0,0,buyer_heavy,Buyer-Heavy (70%)
135,100.0,100.02,0.02,100.00999999999999,99.99903126361617,69601,29697,99298,8,47,buyer_heavy,Buyer-Heavy (70%)
136,100.01,100.02,0.01,100.015,100.0205134999342,69601,29697,99298,0,0,buyer_heavy,Buyer-Heavy (70%)
137,100.01,100.02,0.01,100.015,100.0136043079024,69599,29697,99296,0,0,buyer_heavy,Buyer-Heavy (70%)
138,100.01,100.02,0.01,100.015,99.9866501934803,69599,29687,99286,9,46,buyer_heavy,Buyer-Heavy (70%)
139,100.0,100.02,0.02,100.00999999999999,99.97157344780894,69592,29686,99278,9,50,buyer_heavy,Buyer-Heavy (70%)
140,100.0,100.02,0.02,100.00999999999999,99.97439876771168,69591,29685,99276,0,0,buyer_heavy,Buyer-Heavy (70%)
141,100.0,100.02,0.02,100.00999999999999,99.93610497743235,69591,29676,99267,10,50,buyer_heavy,Buyer-Heavy (70%)
142,100.0,100.03,0.03,100.015,99.93899209001532,69592,29670,99262,4,20,buyer_heavy,Buyer-Heavy (70%)
143,100.0,100.03,0.03,100.015,99.95283013845062,69592,29668,99260,0,0,buyer_heavy,Buyer-Heavy (70%)
144,100.0,100.03,0.03,100.015,99.92800046663206,69593,29665,99258,0,0,buyer_heavy,Buyer-Heavy (70%)
145,100.0,100.03,0.03,100.015,99.94394634005114,69593,29663,99256,0,0,buyer_heavy,Buyer-Heavy (70%)
146,100.0,100.03,0.03,100.015,99.91859514786742,69589,29662,99251,5,35,buyer_heavy,Buyer-Heavy (70%)
147,100.0,100.03,0.03,100.015,99.93479890488635,69587,29662,99249,0,0,buyer_heavy,Buyer-Heavy (70%)
148,100.0,100.03,0.03,100.015,99.92896558817131,69585,29655,99240,9,43,buyer_heavy,Buyer-Heavy (70%)
149,100.0,100.03,0.03,100.015,99.93919827516697,69581,29655,99236,4,12,buyer_heavy,Buyer-Heavy (70%)
150,100.0,100.03,0.03,100.015,99.94798870105794,69583,29642,99225,11,43,buyer_heavy,Buyer-Heavy (70%)
151,100.0,100.03,0.03,100.015,99.92039159636276,69582,29642,99224,0,0,buyer_heavy,Buyer-Heavy (70%)
152,100.0,100.03,0.03,100.015,99.94660111363902,69580,29642,99222,0,0,buyer_heavy,Buyer-Heavy (70%)
153,100.0,100.03,0.03,100.015,99.96205420503132,69579,29642,99221,0,0,buyer_heavy,Buyer-Heavy (70%)
154,100.0,100.03,0.03,100.015,99.94659387188102,69577,29637,99214,8,34,buyer_heavy,Buyer-Heavy (70%)
155,100.0,100.03,0.03,100.015,99.9496642831376,69576,29636,99212,0,0,buyer_heavy,Buyer-Heavy (70%)
156,100.0,100.03,0.03,100.015,99.9271855296223,69574,29634,99208,2,10,buyer_heavy,Buyer-Heavy (70%)
157,100.0,100.03,0.03,100.015,99.92158030324856,69573,29625,99198,10,48,buyer_heavy,Buyer-Heavy (70%)
158,100.0,100.03,0.03,100.015,99.89937671957435,69574,29624,99198,0,0,buyer_heavy,Buyer-Heavy (70%)
159,100.0,100.03,0.03,100.015,99.89367147451748,69574,29622,99196,2,11,buyer_heavy,Buyer-Heavy (70%)
160,100.0,100.03,0.03,100.015,99.87544446790247,69574,29613,99187,9,43,buyer_heavy,Buyer-Heavy (70%)
161,100.0,100.03,0.03,100.015,99.86826804424767,69573,29612,99185,0,0,buyer_heavy,Buyer-Heavy (70%)
162,100.0,100.03,0.03,100.015,99.85383346072048,69573,29611,99184,0,0,buyer_heavy,Buyer-Heavy (70%)
163,100.0,100.03,0.03,100.015,99.85265767269564,69571,29611,99182,1,5,buyer_heavy,Buyer-Heavy (70%)
164,100.0,100.03,0.03,100.015,99.86542666651886,69560,29610,99170,12,53,buyer_heavy,Buyer-Heavy (70%)
165,100.0,100.03,0.03,100.015,99.88022184540259,69559,29609,99168,0,0,buyer_heavy,Buyer-Heavy (70%)
166,100.0,100.03,0.03,100.015,99.92379848847733,69558,29609,99167,0,0,buyer_heavy,Buyer-Heavy (70%)
167,100.0,100.03,0.03,100.015,99.96467446208294,69557,29609,99166,0,0,buyer_heavy,Buyer-Heavy (70%)
168,100.0,100.03,0.03,100.015,99.97749118905381,69557,29601,99158,7,40,buyer_heavy,Buyer-Heavy (70%)
169,100.0,100.03,0.03,100.015,99.98028083197285,69553,29599,99152,7,30,buyer_heavy,Buyer-Heavy (70%)
170,100.0,100.03,0.03,100.015,99.97451434037498,69552,29590,99142,8,41,buyer_heavy,Buyer-Heavy (70%)
171,100.0,100.03,0.03,100.015,99.94541736808458,69552,29590,99142,0,0,buyer_heavy,Buyer-Heavy (70%)
172,100.0,100.03,0.03,100.015,99.956662285203,69553,29589,99142,0,0,buyer_heavy,Buyer-Heavy (70%)
173,100.0,100.03,0.03,100.015,99.95026936030496,69551,29586,99137,5,30,buyer_heavy,Buyer-Heavy (70%)
174,100.0,100.03,0.03,100.015,99.95510659058185,69548,29586,99134,2,14,buyer_heavy,Buyer-Heavy (70%)
175,100.0,100.03,0.03,100.015,99.92235008015564,69548,29577,99125,8,37,buyer_heavy,Buyer-Heavy (70%)
176,100.0,100.03,0.03,100.015,99.92804569006609,69544,29575,99119,5,11,buyer_heavy,Buyer-Heavy (70%)
177,100.0,100.03,0.03,100.015,99.92393398047025,69545,29565,99110,9,41,buyer_heavy,Buyer-Heavy (70%)
178,100.0,100.03,0.03,100.015,99.93729614381526,69543,29566,99109,0,0,buyer_heavy,Buyer-Heavy (70%)
179,100.0,100.03,0.03,100.015,99.95988217945916,69542,29561,99103,6,19,buyer_heavy,Buyer-Heavy (70%)
180,100.0,100.03,0.03,100.015,99.94241352900289,69542,29556,99098,5,28,buyer_heavy,Buyer-Heavy (70%)
181,100.0,100.03,0.03,100.015,99.92895830605045,69534,29555,99089,9,55,buyer_heavy,Buyer-Heavy (70%)
182,100.0,100.03,0.03,100.015,99.94591353648008,69530,29555,99085,3,18,buyer_heavy,Buyer-Heavy (70%)
183,100.0,100.03,0.03,100.015,99.94736125423202,69521,29555,99076,8,38,buyer_heavy,Buyer-Heavy (70%)
184,100.0,100.03,0.03,100.015,99.94773057256145,69514,29554,99068,7,38,buyer_heavy,Buyer-Heavy (70%)
185,100.0,100.03,0.03,100.015,99.94730242081415,69512,29555,99067,0,0,buyer_heavy,Buyer-Heavy (70%)
186,100.0,100.03,0.03,100.015,99.93745306507455,69512,29554,99066,0,0,buyer_heavy,Buyer-Heavy (70%)
187,100.0,100.03,0.03,100.015,99.95768595164336,69510,29549,99059,6,29,buyer_heavy,Buyer-Heavy (70%)
188,100.0,100.03,0.03,100.015,99.95774205560866,69510,29545,99055,3,15,buyer_heavy,Buyer-Heavy (70%)
189,100.0,100.03,0.03,100.015,99.95668616056912,69510,29543,99053,0,0,buyer_heavy,Buyer-Heavy (70%)
190,100.0,100.03,0.03,100.015,99.9088680000143,69509,29543,99052,0,0,buyer_heavy,Buyer-Heavy (70%)
191,100.0,100.03,0.03,100.015,99.93315615115841,69506,29544,99050,2,6,buyer_heavy,Buyer-Heavy (70%)
192,100.0,100.03,0.03,100.015,99.94845249153516,69505,29544,99049,0,0,buyer_heavy,Buyer-Heavy (70%)
193,100.0,100.03,0.03,100.015,99.96832186455543,69504,29539,99043,6,16,buyer_heavy,Buyer-Heavy (70%)
194,100.0,100.03,0.03,100.015,99.98219180573378,69504,29534,99038,4,15,buyer_heavy,Buyer-Heavy (70%)
195,100.0,100.03,0.03,100.015,99.98635287761002,69504,29532,99036,0,0,buyer_heavy,Buyer-Heavy (70%)
196,100.0,100.03,0.03,100.015,99.96981010145572,69504,29523,99027,8,42,buyer_heavy,Buyer-Heavy (70%)
197,100.0,100.03,0.03,100.015,99.96175899801125,69503,29517,99020,7,30,buyer_heavy,Buyer-Heavy (70%)
198,100.0,100.03,0.03,100.015,99.97723620004953,69504,29516,99020,0,0,buyer_heavy,Buyer-Heavy (70%)
199,100.0,100.03,0.03,100.015,100.0223442114405,69503,29514,99017,3,11,buyer_heavy,Buyer-Heavy (70%)
200,100.0,100.03,0.03,100.015,100.02474129322891,69505,29503,99008,10,49,buyer_heavy,Buyer-Heavy (70%)
201,100.0,100.03,0.03,100.015,100.00017351515045,69505,29501,99006,0,0,buyer_heavy,Buyer-Heavy (70%)
202,100.0,100.03,0.03,100.015,100.04721377158825,69504,29498,99002,3,8,buyer_heavy,Buyer-Heavy (70%)
203,100.0,100.03,0.03,100.015,100.05916812708614,69501,29500,99001,0,0,buyer_heavy,Buyer-Heavy (70%)
204,100.0,100.03,0.03,100.015,100.05754921080447,69498,29491,98989,11,49,buyer_heavy,Buyer-Heavy (70%)
205,100.0,100.03,0.03,100.015,100.05659222878698,69498,29490,98988,0,0,buyer_heavy,Buyer-Heavy (70%)
206,100.0,100.03,0.03,100.015,100.06206453260461,69493,29491,98984,5,19,buyer_heavy,Buyer-Heavy (70%)
207,100.0,100.04,0.04,100.02000000000001,100.07494192976044,69491,29485,98976,8,38,buyer_heavy,Buyer-Heavy (70%)
208,100.03,100.04,0.01,100.035,100.06107887377007,69489,29485,98974,0,0,buyer_heavy,Buyer-Heavy (70%)
209,100.03,100.04,0.01,100.035,100.08579178703442,69489,29474,98963,9,45,buyer_heavy,Buyer-Heavy (70%)
210,100.03,100.04,0.01,100.035,100.08277148031074,69485,29469,98954,8,24,buyer_heavy,Buyer-Heavy (70%)
211,100.03,100.04,0.01,100.035,100.11377096803088,69486,29468,98954,0,0,buyer_heavy,Buyer-Heavy (70%)
212,100.03,100.04,0.01,100.035,100.09693292608642,69485,29467,98952,0,0,buyer_heavy,Buyer-Heavy (70%)
213,100.03,100.04,0.01,100.035,100.1256988028235,69484,29460,98944,9,49,buyer_heavy,Buyer-Heavy (70%)
214,100.03,100.04,0.01,100.035,100.0936128067002,69484,29455,98939,5,22,buyer_heavy,Buyer-Heavy (70%)
215,100.03,100.04,0.01,100.035,100.0877722723536,69482,29455,98937,0,0,buyer_heavy,Buyer-Heavy (70%)
216,100.03,100.04,0.01,100.035,100.09663392007232,69481,29456,98937,0,0,buyer_heavy,Buyer-Heavy (70%)
217,100.03,100.04,0.01,100.035,100.1074728091286,69480,29456,98936,0,0,buyer_heavy,Buyer-Heavy (70%)
218,100.0,100.04,0.04,100.02000000000001,100.10949741125702,69475,29455,98930,5,32,buyer_heavy,Buyer-Heavy (70%)
219,100.0,100.04,0.04,100.02000000000001,100.11074623624137,69473,29444,98917,12,56,buyer_heavy,Buyer-Heavy (70%)
220,100.0,100.04,0.04,100.02000000000001,100.103859954531,69465,29442,98907,10,45,buyer_heavy,Buyer-Heavy (70%)
221,100.0,100.04,0.04,100.02000000000001,100.11514350033238,69465,29438,98903,4,23,buyer_heavy,Buyer-Heavy (70%)
222,100.0,100.04,0.04,100.02000000000001,100.14020892456615,69464,29435,98899,3,11,buyer_heavy,Buyer-Heavy (70%)
223,100.0,100.04,0.04,100.02000000000001,100.16370151638178,69459,29435,98894,6,34,buyer_heavy,Buyer-Heavy (70%)
224,100.0,100.04,0.04,100.02000000000001,100.18294072834763,69457,29432,98889,6,35,buyer_heavy,Buyer-Heavy (70%)
