step,best_bid,best_ask,spread,mid_price,ref_price,num_buy_orders,num_sell_orders,total_orders,num_trades,volume_traded,experiment,experiment_label
1,100.0,100.0,0.0,100.0,100.00428142464492,50089,49911,100000,0,0,balanced,Balanced Market
2,100.0,100.0,0.0,100.0,99.96166365366072,50087,49912,99999,0,0,balanced,Balanced Market
3,100.0,100.0,0.0,100.0,99.98071657829337,50087,49911,99998,0,0,balanced,Balanced Market
4,100.0,100.0,0.0,100.0,99.9834958152923,50087,49909,99996,0,0,balanced,Balanced Market
5,100.0,100.0,0.0,100.0,99.9712257364185,50083,49908,99991,4,8,balanced,Balanced Market
6,100.0,100.0,0.0,100.0,99.98436825455985,50083,49908,99991,2,11,balanced,Balanced Market
7,100.0,100.0,0.0,100.0,99.99419720730396,50076,49903,99979,10,44,balanced,Balanced Market
8,100.0,100.0,0.0,100.0,100.0235077163199,50076,49901,99977,1,2,balanced,Balanced Market
9,100.0,100.0,0.0,100.0,100.0289539646667,50075,49900,99975,0,0,balanced,Balanced Market
10,100.0,100.0,0.0,100.0,100.00648344741631,50073,49895,99968,6,25,balanced,Balanced Market
11,100.0,100.0,0.0,100.0,100.04034345627167,50072,49890,99962,5,25,balanced,Balanced Market
12,100.0,100.0,0.0,100.0,100.03314669848994,50072,49888,99960,0,0,balanced,Balanced Market
13,100.0,100.0,0.0,100.0,100.04324692914159,50072,49881,99953,6,30,balanced,Balanced Market
14,100.0,100.0,0.0,100.0,100.05078889535211,50073,49878,99951,2,12,balanced,Balanced Market
15,100.0,100.0,0.0,100.0,100.04632753888441,50063,49876,99939,11,49,balanced,Balanced Market
16,100.0,100.0,0.0,100.0,100.03667139145362,50062,49875,99937,0,0,balanced,Balanced Market
17,100.0,100.0,0.0,100.0,100.0362146597929,50062,49873,99935,0,0,balanced,Balanced Market
18,100.0,100.0,0.0,100.0,100.0483805371958,50062,49874,99936,0,0,balanced,Balanced Market
19,100.0,100.0,0.0,100.0,100.04000103673657,50060,49869,99929,6,20,balanced,Balanced Market
20,100.0,100.0,0.0,100.0,100.05560081974261,50057,49861,99918,10,52,balanced,Balanced Market
21,100.0,100.0,0.0,100.0,100.05984117495422,50056,49854,99910,8,25,balanced,Balanced Market
22,100.0,100.0,0.0,100.0,100.11581683378382,50055,49854,99909,0,0,balanced,Balanced Market
23,100.0,100.0,0.0,100.0,100.12710299043484,50046,49852,99898,11,51,balanced,Balanced Market
24,100.0,100.0,0.0,100.0,100.11371158889192,50046,49851,99897,0,0,balanced,Balanced Market
25,100.0,100.0,0.0,100.0,100.10196169134844,50043,49847,99890,7,19,balanced,Balanced Market
26,100.0,100.0,0.0,100.0,100.07399285230572,50037,49846,99883,6,27,balanced,Balanced Market
27,100.0,100.0,0.0,100.0,100.05179423096195,50026,49848,99874,8,41,balanced,Balanced Market
28,100.0,100.0,0.0,100.0,100.06327544480507,50016,49845,99861,12,52,balanced,Balanced Market
29,100.0,100.0,0.0,100.0,100.08347592514991,50014,49846,99860,0,0,balanced,Balanced Market
30,100.0,100.0,0.0,100.0,100.09637777805317,50016,49843,99859,0,0,balanced,Balanced Market
31,100.0,100.0,0.0,100.0,100.07776099576296,50014,49842,99856,2,7,balanced,Balanced Market
32,100.0,100.0,0.0,100.0,100.04526538811393,50007,49843,99850,5,32,balanced,Balanced Market
33,100.0,100.0,0.0,100.0,100.0715234241836,50005,49844,99849,0,0,balanced,Balanced Market
34,100.0,100.0,0.0,100.0,100.08350066622819,50006,49833,99839,10,42,balanced,Balanced Market
35,100.0,100.0,0.0,100.0,100.03207437554718,50005,49833,99838,0,0,balanced,Balanced Market
36,100.0,100.0,0.0,100.0,100.05720384211936,50002,49828,99830,5,10,balanced,Balanced Market
37,100.0,100.0,0.0,100.0,100.0519536934274,50000,49826,99826,2,10,balanced,Balanced Market
38,100.0,100.0,0.0,100.0,100.03642780483246,49996,49825,99821,4,12,balanced,Balanced Market
39,100.0,100.0,0.0,100.0,100.04036216088134,49994,49819,99813,8,41,balanced,Balanced Market
40,100.0,100.0,0.0,100.0,100.04405348185365,49992,49818,99810,1,1,balanced,Balanced Market
41,100.0,100.0,0.0,100.0,100.0601301085175,49994,49814,99808,0,0,balanced,Balanced Market
42,100.0,100.0,0.0,100.0,100.07484517992725,49996,49812,99808,0,0,balanced,Balanced Market
43,100.0,100.0,0.0,100.0,100.08031489503314,49991,49813,99804,4,18,balanced,Balanced Market
44,100.0,100.0,0.0,100.0,100.07983020592913,49984,49814,99798,5,27,balanced,Balanced Market
45,100.0,100.0,0.0,100.0,100.03858017744352,49976,49814,99790,7,35,balanced,Balanced Market
46,100.0,100.0,0.0,100.0,100.04683729672107,49978,49812,99790,0,0,balanced,Balanced Market
47,100.0,100.0,0.0,100.0,100.05762293662981,49976,49812,99788,0,0,balanced,Balanced Market
48,100.0,100.0,0.0,100.0,100.09034489330855,49976,49810,99786,2,11,balanced,Balanced Market
49,100.0,100.0,0.0,100.0,100.09030013638113,49978,49806,99784,0,0,balanced,Balanced Market
50,100.0,100.0,0.0,100.0,100.05008252099532,49978,49801,99779,4,18,balanced,Balanced Market
51,100.0,100.0,0.0,100.0,100.05447640460416,49972,49802,99774,4,20,balanced,Balanced Market
52,100.0,100.0,0.0,100.0,100.04879489088023,49969,49801,99770,3,18,balanced,Balanced Market
53,100.0,100.0,0.0,100.0,100.07938220020402,49966,49802,99768,2,11,balanced,Balanced Market
54,100.0,100.0,0.0,100.0,100.12041952198453,49962,49801,99763,4,27,balanced,Balanced Market
55,100.0,100.0,0.0,100.0,100.11424573029149,49954,49801,99755,7,40,balanced,Balanced Market
56,100.0,100.0,0.0,100.0,100.09548812309038,49943,49798,99741,14,51,balanced,Balanced Market
57,100.0,100.0,0.0,100.0,100.11368354812123,49941,49795,99736,3,10,balanced,Balanced Market
58,100.0,100.0,0.0,100.0,100.1192699257284,49936,49795,99731,3,23,balanced,Balanced Market
59,100.0,100.0,0.0,100.0,100.10290343626544,49933,49792,99725,6,32,balanced,Balanced Market
60,100.0,100.0,0.0,100.0,100.10038939012313,49931,49790,99721,3,8,balanced,Balanced Market
61,100.0,100.0,0.0,100.0,100.15832573354031,49928,49790,99718,3,15,balanced,Balanced Market
62,100.0,100.0,0.0,100.0,100.15432871356886,49927,49778,99705,11,53,balanced,Balanced Market
63,100.0,100.0,0.0,100.0,100.11856862480349,49928,49770,99698,7,36,balanced,Balanced Market
64,100.0,100.0,0.0,100.0,100.12638172916202,49929,49768,99697,0,0,balanced,Balanced Market
65,100.0,100.0,0.0,100.0,100.11990314501408,49928,49767,99695,0,0,balanced,Balanced Market
66,100.0,100.0,0.0,100.0,100.13195141345874,49925,49767,99692,1,2,balanced,Balanced Market
67,100.0,100.0,0.0,100.0,100.11084062698872,49926,49758,99684,8,43,balanced,Balanced Market
68,100.0,100.01,0.01,100.005,100.13506861734108,49925,49753,99678,7,21,balanced,Balanced Market
69,100.0,100.01,0.01,100.005,100.11954260697975,49922,49753,99675,3,26,balanced,Balanced Market
70,100.0,100.01,0.01,100.005,100.13907466167123,49920,49754,99674,0,0,balanced,Balanced Market
71,100.0,100.01,0.01,100.005,100.13334529703657,49919,49740,99659,13,54,balanced,Balanced Market
72,100.0,100.01,0.01,100.005,100.09861243751423,49911,49735,99646,12,49,balanced,Balanced Market
73,100.0,100.01,0.01,100.005,100.06477718230228,49910,49728,99638,8,45,balanced,Balanced Market
74,100.0,100.01,0.01,100.005,100.04975620257125,49906,49727,99633,3,10,balanced,Balanced Market
75,100.0,100.01,0.01,100.005,100.1090059889995,49905,49719,99624,10,41,balanced,Balanced Market
76,100.0,100.01,0.01,100.005,100.11129356231493,49905,49718,99623,0,0,balanced,Balanced Market
77,100.0,100.01,0.01,100.005,100.11421333841251,49904,49714,99618,4,14,balanced,Balanced Market
78,100.0,100.01,0.01,100.005,100.09589908840603,49899,49715,99614,4,22,balanced,Balanced Market
79,100.0,100.01,0.01,100.005,100.05715936484188,49894,49712,99606,6,40,balanced,Balanced Market
80,100.0,100.01,0.01,100.005,100.04593061828888,49886,49713,99599,6,33,balanced,Balanced Market
81,100.0,100.01,0.01,100.005,100.06006312102798,49884,49716,99600,0,0,balanced,Balanced Market
82,100.0,100.01,0.01,100.005,100.08567423881465,49875,49715,99590,9,50,balanced,Balanced Market
83,100.0,100.01,0.01,100.005,100.09937821591963,49875,49707,99582,7,28,balanced,Balanced Market
84,100.0,100.01,0.01,100.005,100.07431547312862,49873,49701,99574,8,51,balanced,Balanced Market
85,100.0,100.01,0.01,100.005,100.06527766074133,49869,49696,99565,8,33,balanced,Balanced Market
86,100.0,100.01,0.01,100.005,100.07344331547887,49871,49684,99555,10,40,balanced,Balanced Market
87,100.0,100.01,0.01,100.005,100.11235768080154,49863,49680,99543,10,52,balanced,Balanced Market
88,100.0,100.01,0.01,100.005,100.09519111445967,49863,49678,99541,0,0,balanced,Balanced Market
89,100.0,100.01,0.01,100.005,100.08904316601958,49862,49677,99539,0,0,balanced,Balanced Market
90,100.0,100.01,0.01,100.005,100.07770799545384,49860,49678,99538,1,6,balanced,Balanced Market
91,100.0,100.01,0.01,100.005,100.0706913483094,49860,49674,99534,2,6,balanced,Balanced Market
92,100.0,100.01,0.01,100.005,100.04588701861559,49858,49674,99532,0,0,balanced,Balanced Market
93,100.0,100.01,0.01,100.005,100.04893400198854,49857,49674,99531,0,0,balanced,Balanced Market
94,100.0,100.01,0.01,100.005,100.0785598888952,49855,49674,99529,2,10,balanced,Balanced Market
95,100.0,100.01,0.01,100.005,100.08943476042903,49854,49670,99524,2,8,balanced,Balanced Market
96,100.0,100.01,0.01,100.005,100.10790012124566,49854,49661,99515,9,34,balanced,Balanced Market
97,100.0,100.01,0.01,100.005,100.07826940451108,49847,49660,99507,7,34,balanced,Balanced Market
98,100.0,100.01,0.01,100.005,100.09071057411285,49844,49656,99500,8,41,balanced,Balanced Market
99,99.99,100.01,0.02,100.0,100.07757969327898,49828,49659,99487,13,50,balanced,Balanced Market
100,99.99,100.01,0.02,100.0,100.09459583102776,49829,49658,99487,0,0,balanced,Balanced Market
101,99.99,100.01,0.02,100.0,100.06633576816081,49824,49658,99482,5,18,balanced,Balanced Market
102,99.99,100.01,0.02,100.0,100.07671820841493,49817,49656,99473,11,41,balanced,Balanced Market
103,99.99,100.01,0.02,100.0,100.03604646000655,49817,49654,99471,0,0,balanced,Balanced Market
104,99.99,100.01,0.02,100.0,100.05108127705432,49817,49647,99464,6,37,balanced,Balanced Market
105,99.99,100.01,0.02,100.0,100.04232260021487,49814,49648,99462,0,0,balanced,Balanced Market
106,99.99,100.01,0.02,100.0,100.03153357157652,49815,49646,99461,0,0,balanced,Balanced Market
107,99.99,100.01,0.02,100.0,100.02527509981526,49813,49639,99452,9,48,balanced,Balanced Market
108,99.99,100.01,0.02,100.0,99.99273160810775,49808,49638,99446,6,24,balanced,Balanced Market
109,100.0,100.01,0.01,100.005,100.03416229859718,49809,49637,99446,0,0,balanced,Balanced Market
110,100.0,100.01,0.01,100.005,100.04098854626963,49809,49636,99445,0,0,balanced,Balanced Market
111,100.0,100.01,0.01,100.005,100.02059843535253,49809,49635,99444,0,0,balanced,Balanced Market
112,100.0,100.01,0.01,100.005,100.04223503355438,49809,49631,99440,3,13,balanced,Balanced Market
113,100.0,100.01,0.01,100.005,100.03713550621035,49808,49631,99439,0,0,balanced,Balanced Market
114,100.0,100.01,0.01,100.005,100.0454211500537,49805,49624,99429,10,45,balanced,Balanced Market
115,100.0,100.01,0.01,100.005,100.04193247637144,49805,49622,99427,0,0,balanced,Balanced Market
116,100.0,100.01,0.01,100.005,100.04084891725265,49805,49619,99424,1,1,balanced,Balanced Market
117,100.0,100.01,0.01,100.005,100.01238125436544,49801,49613,99414,9,41,balanced,Balanced Market
118,100.0,100.01,0.01,100.005,100.03385921554654,49799,49614,99413,0,0,balanced,Balanced Market
119,99.99,100.01,0.02,100.0,100.04481838296998,49796,49615,99411,3,20,balanced,Balanced Market
120,99.99,100.01,0.02,100.0,100.06503237698116,49796,49613,99409,0,0,balanced,Balanced Market
121,99.99,100.01,0.02,100.0,100.06372132398528,49797,49608,99405,4,20,balanced,Balanced Market
122,99.99,100.01,0.02,100.0,100.05339497849722,49797,49607,99404,0,0,balanced,Balanced Market
123,99.99,100.01,0.02,100.0,100.01506172564775,49795,49608,99403,0,0,balanced,Balanced Market
124,99.99,100.01,0.02,100.0,100.01482486734349,49786,49607,99393,9,40,balanced,Balanced Market
125,99.99,100.01,0.02,100.0,100.02643612371219,49786,49605,99391,0,0,balanced,Balanced Market
126,99.99,100.01,0.02,100.0,100.03065816946061,49783,49606,99389,0,0,balanced,Balanced Market
127,100.0,100.01,0.01,100.005,100.01931441233107,49781,49598,99379,10,49,balanced,Balanced Market
128,100.0,100.01,0.01,100.005,100.01843683736176,49782,49597,99379,0,0,balanced,Balanced Market
129,99.99,100.01,0.02,100.0,100.039529502282,49777,49598,99375,4,23,balanced,Balanced Market
130,99.99,100.01,0.02,100.0,100.01827369626902,49777,49594,99371,3,12,balanced,Balanced Market
131,99.99,100.01,0.02,100.0,100.059579116988,49775,49591,99366,4,19,balanced,Balanced Market
132,99.99,100.01,0.02,100.0,100.08506269990934,49774,49590,99364,0,0,balanced,Balanced Market
133,99.99,100.01,0.02,100.0,100.07573618536705,49775,49588,99363,0,0,balanced,Balanced Market
134,99.99,100.01,0.02,100.0,100.08132722053944,49774,49580,99354,8,29,balanced,Balanced Market
135,99.99,100.01,0.02,100.0,100.09761456691893,49773,49573,99346,7,28,balanced,Balanced Market
136,99.99,100.01,0.02,100.0,100.10093154859842,49771,49574,99345,1,1,balanced,Balanced Market
137,99.99,100.01,0.02,100.0,100.0563391909754,49768,49575,99343,0,0,balanced,Balanced Market
138,99.99,100.01,0.02,100.0,100.04657644385118,49761,49575,99336,6,23,balanced,Balanced Market
139,99.99,100.01,0.02,100.0,100.05449271150006,49761,49567,99328,9,36,balanced,Balanced Market
140,99.99,100.01,0.02,100.0,100.0718706456515,49761,49565,99326,0,0,balanced,Balanced Market
141,99.99,100.01,0.02,100.0,100.08550073770776,49758,49564,99322,4,24,balanced,Balanced Market
142,99.99,100.01,0.02,100.0,100.07426792168893,49756,49562,99318,3,10,balanced,Balanced Market
143,99.99,100.01,0.02,100.0,100.0755050015391,49755,49553,99308,10,57,balanced,Balanced Market
144,99.99,100.01,0.02,100.0,100.07581471946331,49753,49554,99307,0,0,balanced,Balanced Market
145,99.99,100.01,0.02,100.0,100.04494834646867,49737,49555,99292,14,48,balanced,Balanced Market
146,99.99,100.01,0.02,100.0,100.03183101060424,49737,49554,99291,0,0,balanced,Balanced Market
147,99.99,100.01,0.02,100.0,100.05256130518875,49734,49555,99289,0,0,balanced,Balanced Market
148,99.99,100.01,0.02,100.0,100.03953182333605,49732,49551,99283,6,49,balanced,Balanced Market
149,99.99,100.01,0.02,100.0,100.05655652198212,49732,49548,99280,4,24,balanced,Balanced Market
150,99.99,100.01,0.02,100.0,100.05847903553232,49731,49539,99270,9,43,balanced,Balanced Market
151,99.99,100.01,0.02,100.0,100.03088193083714,49728,49540,99268,0,0,balanced,Balanced Market
152,99.99,100.01,0.02,100.0,100.0570914481134,49728,49540,99268,0,0,balanced,Balanced Market
153,99.99,100.01,0.02,100.0,100.0725445395057,49727,49541,99268,0,0,balanced,Balanced Market
154,99.99,100.01,0.02,100.0,100.0505596896317,49727,49535,99262,6,29,balanced,Balanced Market
155,99.99,100.01,0.02,100.0,100.05363010088827,49727,49534,99261,0,0,balanced,Balanced Market
156,99.99,100.01,0.02,100.0,100.02731900682679,49725,49534,99259,0,0,balanced,Balanced Market
157,99.99,100.01,0.02,100.0,100.01570710659281,49722,49523,99245,12,48,balanced,Balanced Market
158,99.99,100.01,0.02,100.0,99.9935035229186,49721,49522,99243,0,0,balanced,Balanced Market
159,99.99,100.01,0.02,100.0,99.98209193769452,49722,49518,99240,3,11,balanced,Balanced Market
160,99.99,100.01,0.02,100.0,99.95744390792066,49714,49516,99230,11,48,balanced,Balanced Market
161,99.99,100.01,0.02,100.0,99.95026748426586,49716,49513,99229,0,0,balanced,Balanced Market
162,99.99,100.01,0.02,100.0,99.93583290073867,49717,49511,99228,0,0,balanced,Balanced Market
163,99.99,100.01,0.02,100.0,99.92690225338204,49714,49512,99226,0,0,balanced,Balanced Market
164,99.99,100.01,0.02,100.0,99.93545901817093,49706,49511,99217,10,53,balanced,Balanced Market
165,99.99,100.01,0.02,100.0,99.95025419705466,49705,49510,99215,0,0,balanced,Balanced Market
166,99.99,100.0,0.01,99.995,99.9938308401294,49703,49511,99214,0,0,balanced,Balanced Market
167,99.99,100.01,0.02,100.0,100.03347147304827,49702,49509,99211,3,10,balanced,Balanced Market
168,99.99,100.01,0.02,100.0,100.04084834947086,49697,49507,99204,7,40,balanced,Balanced Market
169,99.99,100.01,0.02,100.0,100.03997013436906,49693,49504,99197,6,36,balanced,Balanced Market
170,99.99,100.01,0.02,100.0,100.03021917765139,49692,49494,99186,10,41,balanced,Balanced Market
171,99.99,100.01,0.02,100.0,100.00112220536099,49693,49492,99185,0,0,balanced,Balanced Market
172,99.99,100.01,0.02,100.0,100.0123671224794,49693,49490,99183,0,0,balanced,Balanced Market
173,99.99,100.01,0.02,100.0,100.00118895571754,49687,49491,99178,5,30,balanced,Balanced Market
174,99.99,100.01,0.02,100.0,100.0029802062238,49685,49489,99174,4,14,balanced,Balanced Market
175,99.99,100.01,0.02,100.0,99.96583001501548,49679,49485,99164,9,37,balanced,Balanced Market
176,99.99,100.01,0.02,100.0,99.96835162818296,49677,49483,99160,2,10,balanced,Balanced Market
177,99.99,100.01,0.02,100.0,99.9612246216813,49676,49477,99153,7,41,balanced,Balanced Market
178,99.99,100.01,0.02,100.0,99.9745867850263,49677,49474,99151,0,0,balanced,Balanced Market
179,99.99,100.01,0.02,100.0,99.99430828860963,49677,49465,99142,8,19,balanced,Balanced Market
180,99.99,100.01,0.02,100.0,99.97411833269584,49678,49454,99132,9,28,balanced,Balanced Market
181,99.99,100.0,0.01,99.995,99.95857786955874,49667,49455,99122,9,48,balanced,Balanced Market
182,99.99,100.01,0.02,100.0,99.97305212181297,49663,49454,99117,4,18,balanced,Balanced Market
183,99.99,100.01,0.02,100.0,99.97264291029828,49657,49455,99112,5,38,balanced,Balanced Market
184,99.99,100.01,0.02,100.0,99.97124814582439,49650,49454,99104,8,38,balanced,Balanced Market
185,99.99,100.01,0.02,100.0,99.97081999407709,49651,49453,99104,0,0,balanced,Balanced Market
186,99.99,100.01,0.02,100.0,99.96097063833749,49652,49451,99103,0,0,balanced,Balanced Market
187,99.99,100.02,0.03,100.005,99.97952764624314,49650,49446,99096,7,29,balanced,Balanced Market
188,99.99,100.02,0.03,100.005,99.97799166547846,49648,49443,99091,4,15,balanced,Balanced Market
189,99.99,100.02,0.03,100.005,99.97693577043891,49649,49440,99089,0,0,balanced,Balanced Market
190,99.99,100.01,0.02,100.0,99.98844902594854,49647,49440,99087,0,0,balanced,Balanced Market
191,99.99,100.01,0.02,100.0,99.96784207866047,49645,49441,99086,0,0,balanced,Balanced Market
192,99.99,100.01,0.02,100.0,99.92168615200531,49642,49442,99084,0,0,balanced,Balanced Market
193,99.99,100.01,0.02,100.0,99.92499720614272,49640,49440,99080,3,15,balanced,Balanced Market
194,99.99,100.02,0.03,100.005,99.9405333802417,49640,49435,99075,5,29,balanced,Balanced Market
195,99.99,100.02,0.03,100.005,99.95755363424533,49637,49436,99073,0,0,balanced,Balanced Market
196,99.99,100.02,0.03,100.005,99.97216464011711,49636,49432,99068,5,21,balanced,Balanced Market
197,99.99,100.02,0.03,100.005,99.96052190498902,49635,49431,99066,0,0,balanced,Balanced Market
198,99.99,100.02,0.03,100.005,99.94257129830143,49628,49433,99061,6,36,balanced,Balanced Market
199,99.99,100.02,0.03,100.005,99.9498608223773,49624,49431,99055,6,17,balanced,Balanced Market
200,99.99,100.02,0.03,100.005,99.95198113012515,49624,49430,99054,0,0,balanced,Balanced Market
201,99.99,100.02,0.03,100.005,99.9447584481178,49623,49431,99054,0,0,balanced,Balanced Market
202,99.99,100.02,0.03,100.005,99.95291679849012,49623,49430,99053,0,0,balanced,Balanced Market
203,99.99,100.02,0.03,100.005,99.97400288013681,49616,49430,99046,7,36,balanced,Balanced Market
204,99.99,100.02,0.03,100.005,99.9830686498004,49616,49430,99046,0,0,balanced,Balanced Market
205,99.99,100.02,0.03,100.005,99.98676135095923,49613,49424,99037,8,35,balanced,Balanced Market
206,99.99,100.02,0.03,100.005,99.97354196879347,49609,49422,99031,6,27,balanced,Balanced Market
207,99.99,100.02,0.03,100.005,99.99736527973131,49596,49424,99020,11,43,balanced,Balanced Market
208,99.99,100.02,0.03,100.005,99.99703257397303,49597,49423,99020,0,0,balanced,Balanced Market
209,99.99,100.02,0.03,100.005,100.02850716123096,49599,49419,99018,0,0,balanced,Balanced Market
210,99.99,100.02,0.03,100.005,100.03317689542376,49593,49418,99011,7,39,balanced,Balanced Market
211,99.99,100.02,0.03,100.005,100.01902827066594,49593,49417,99010,0,0,balanced,Balanced Market
212,99.99,100.02,0.03,100.005,100.00710287393946,49593,49416,99009,0,0,balanced,Balanced Market
213,99.99,100.02,0.03,100.005,99.97741957161249,49586,49416,99002,6,43,balanced,Balanced Market
214,99.99,100.02,0.03,100.005,99.96330110445842,49584,49409,98993,8,46,balanced,Balanced Market
215,99.99,100.02,0.03,100.005,99.99911778216976,49582,49409,98991,0,0,balanced,Balanced Market
216,99.99,100.02,0.03,100.005,99.96890272986879,49582,49400,98982,9,43,balanced,Balanced Market
217,99.99,100.02,0.03,100.005,99.95905493658852,49583,49397,98980,0,0,balanced,Balanced Market
218,99.99,100.02,0.03,100.005,99.97998217270919,49584,49395,98979,0,0,balanced,Balanced Market
219,99.99,100.02,0.03,100.005,99.98656057555239,49581,49392,98973,5,24,balanced,Balanced Market
220,99.99,100.02,0.03,100.005,100.01187364746424,49579,49395,98974,0,0,balanced,Balanced Market
221,99.99,100.02,0.03,100.005,99.97075969066415,49579,49389,98968,5,19,balanced,Balanced Market
222,99.99,100.02,0.03,100.005,99.9904353154158,49577,49385,98962,5,22,balanced,Balanced Market
223,99.99,100.02,0.03,100.005,99.99324656785575,49579,49383,98962,0,0,balanced,Balanced Market
224,99.99,100.02,0.03,100.005,99.97468598643371,49576,49383,98959,3,10,balanced,Balanced Market
225,99.99,100.01,0.02,100.0,99.96159762830567,49575,49382,98957,0,0,balanced,Balanced Market
226,99.99,100.01,0.02,100.0,99.95468687758868,49575,49381,98956,0,0,balanced,Balanced Market
227,99.99,100.01,0.02,100.0,99.93430596225782,49572,49380,98952,4,32,balanced,Balanced Market
228,99.99,100.01,0.02,100.0,99.94144913242387,49565,49379,98944,5,23,balanced,Balanced Market
229,99.99,100.02,0.03,100.005,99.95129318957902,49563,49372,98935,7,33,balanced,Balanced Market
230,99.99,100.02,0.03,100.005,99.9315255590095,49562,49365,98927,8,27,balanced,Balanced Market
231,99.99,100.02,0.03,100.005,99.91819874441848,49563,49362,98925,0,0,balanced,Balanced Market
232,99.99,100.02,0.03,100.005,99.96614983382013,49561,49362,98923,0,0,balanced,Balanced Market
233,99.99,100.02,0.03,100.005,99.96309265476397,49562,49357,98919,6,22,balanced,Balanced Market
234,99.99,100.02,0.03,100.005,99.93981563203162,49558,49357,98915,2,6,balanced,Balanced Market
235,99.99,100.02,0.03,100.005,99.93099884612096,49552,49356,98908,7,45,balanced,Balanced Market
236,99.99,100.02,0.03,100.005,99.88398596367428,49548,49354,98902,6,27,balanced,Balanced Market
237,99.99,100.02,0.03,100.005,99.88383512224199,49548,49353,98901,0,0,balanced,Balanced Market
238,99.99,100.02,0.03,100.005,99.90845276910277,49547,49353,98900,0,0,balanced,Balanced Market
239,99.99,100.02,0.03,100.005,99.93733801311328,49548,49350,98898,1,1,balanced,Balanced Market
240,99.99,100.02,0.03,100.005,99.96555504725573,49548,49349,98897,0,0,balanced,Balanced Market
241,99.99,100.01,0.02,100.0,99.93770344055315,49545,49348,98893,1,7,balanced,Balanced Market
242,99.99,100.01,0.02,100.0,99.93256345610037,49539,49345,98884,9,45,balanced,Balanced Market
243,99.99,100.01,0.02,100.0,99.91234559120632,49540,49342,98882,0,0,balanced,Balanced Market
244,99.99,100.01,0.02,100.0,99.94049112409168,49538,49339,98877,3,10,balanced,Balanced Market
245,99.99,100.01,0.02,100.0,99.91768713904052,49539,49338,98877,0,0,balanced,Balanced Market
246,99.99,100.01,0.02,100.0,99.93413891809182,49536,49339,98875,0,0,balanced,Balanced Market
247,99.99,100.01,0.02,100.0,99.94695257682511,49537,49337,98874,0,0,balanced,Balanced Market
248,99.99,100.02,0.03,100.005,99.95201726058474,49534,49334,98868,5,26,balanced,Balanced Market
249,99.99,100.02,0.03,100.005,99.94848732454332,49532,49332,98864,2,8,balanced,Balanced Market
250,99.99,100.02,0.03,100.005,99.96082415338483,49534,49326,98860,4,22,balanced,Balanced Market
251,99.99,100.02,0.03,100.005,99.93577798384547,49527,49324,98851,8,34,balanced,Balanced Market
252,99.99,100.02,0.03,100.005,99.90792923394845,49525,49319,98844,6,29,balanced,Balanced Market
253,99.99,100.02,0.03,100.005,99.94850701254984,49525,49317,98842,0,0,balanced,Balanced Market
254,99.99,100.02,0.03,100.005,99.96594551758609,49524,49315,98839,1,4,balanced,Balanced Market
255,99.99,100.02,0.03,100.005,99.9637613878808,49519,49314,98833,6,24,balanced,Balanced Market
256,99.99,100.02,0.03,100.005,99.96776226133636,49520,49306,98826,5,32,balanced,Balanced Market
257,99.99,100.02,0.03,100.005,99.97234588838668,49521,49301,98822,4,22,balanced,Balanced Market
258,99.99,100.02,0.03,100.005,99.92079465424509,49521,49301,98822,0,0,balanced,Balanced Market
259,99.99,100.02,0.03,100.005,99.89405457718875,49514,49299,98813,10,47,balanced,Balanced Market
260,99.99,100.02,0.03,100.005,99.89075274744832,49513,49299,98812,0,0,balanced,Balanced Market
261,99.99,100.02,0.03,100.005,99.91226723020566,49511,49300,98811,0,0,balanced,Balanced Market
262,99.99,100.02,0.03,100.005,99.9383606603178,49502,49299,98801,9,36,balanced,Balanced Market
263,99.99,100.02,0.03,100.005,99.93649737977606,49498,49300,98798,2,7,balanced,Balanced Market
264,99.99,100.01,0.02,100.0,99.94852464016515,49492,49300,98792,6,34,balanced,Balanced Market
265,99.99,100.01,0.02,100.0,99.94878561193926,49492,49301,98793,0,0,balanced,Balanced Market
266,99.99,100.01,0.02,100.0,99.93593011117538,49491,49302,98793,0,0,balanced,Balanced Market
267,99.99,100.01,0.02,100.0,99.93426914252406,49490,49302,98792,0,0,balanced,Balanced Market
268,99.99,100.01,0.02,100.0,99.93365017367171,49481,49302,98783,8,29,balanced,Balanced Market
269,99.99,100.01,0.02,100.0,99.9254081670011,49477,49304,98781,0,0,balanced,Balanced Market
270,99.99,100.0,0.01,99.995,99.88955328341252,49477,49303,98780,0,0,balanced,Balanced Market
271,99.99,100.0,0.01,99.995,99.91351373780736,49467,49302,98769,10,38,balanced,Balanced Market
272,99.99,100.0,0.01,99.995,99.9283010569058,49453,49302,98755,15,57,balanced,Balanced Market
273,99.99,100.0,0.01,99.995,99.93462287008595,49451,49302,98753,0,0,balanced,Balanced Market
274,99.99,100.0,0.01,99.995,99.9454995459773,49447,49303,98750,1,2,balanced,Balanced Market
275,99.99,100.02,0.03,100.005,99.94489725919547,49446,49297,98743,5,32,balanced,Balanced Market
276,99.98,100.02,0.04,100.0,99.94032920954135,49436,49294,98730,12,44,balanced,Balanced Market
277,99.98,100.02,0.04,100.0,99.95479597115936,49433,49293,98726,3,12,balanced,Balanced Market
278,99.98,100.02,0.04,100.0,99.98043862778259,49433,49293,98726,0,0,balanced,Balanced Market
